seccion;grupo;familia;subfam;auxsbf;descripm
32;9;0;6;32906;CAT.32906
32;9;0;7;32907;CAT.32907
32;9;0;8;32908;CAT.32908
32;9;0;9;32909;CAT.32909
32;9;1;0;32910;CAT.32910
32;9;1;1;32911;CAT.32911
32;9;1;2;32912;CAT.32912
32;9;1;3;32913;CAT.32913
32;9;1;4;32914;CAT.32914
32;9;1;5;32915;CAT.32915
32;9;1;6;32916;CAT.32916
32;9;1;7;32917;CAT.32917
32;9;1;8;32918;CAT.32918
32;9;1;9;32919;CAT.32919
32;9;2;0;32920;CAT.32920
32;9;2;1;32921;CAT.32921
32;9;2;2;32922;CAT.32922
32;9;2;3;32923;CAT.32923
32;9;2;4;32924;CAT.32924
32;9;2;5;32925;CAT.32925
32;9;2;6;32926;CAT.32926
32;9;2;7;32927;CAT.32927
32;9;3;0;32930;CAT.32930
32;9;3;1;32931;CAT.32931
32;9;3;2;32932;CAT.32932
32;9;3;3;32933;CAT.32933
32;9;3;4;32934;CAT.32934
32;9;3;5;32935;CAT.32935
32;9;4;0;32940;CAT.32940
32;9;4;1;32941;CAT.32941
32;9;4;2;32942;CAT.32942
32;9;4;3;32943;CAT.32943
32;9;4;4;32944;CAT.32944
32;9;4;5;32945;CAT.32945
32;9;5;0;32950;CAT.32950
32;9;5;1;32951;CAT.32951
32;9;5;2;32952;CAT.32952
32;9;5;3;32953;CAT.32953
32;9;5;4;32954;CAT.32954
32;9;6;0;32960;CAT.32960
32;9;6;1;32961;CAT.32961
32;9;6;2;32962;CAT.32962
32;9;6;3;32963;CAT.32963
32;9;6;4;32964;CAT.32964
32;9;6;5;32965;CAT.32965
32;9;6;6;32966;CAT.32966
32;9;6;7;32967;CAT.32967
32;9;6;8;32968;CAT.32968
32;9;6;9;32969;CAT.32969
32;9;7;0;32970;CAT.32970
32;9;7;1;32971;CAT.32971
32;9;8;0;32980;CAT.32980
32;9;8;1;32981;CAT.32981
32;9;9;0;32990;CAT.32990
32;9;9;1;32991;CAT.32991
32;9;9;9;32999;CAT.32999
33;0;0;0;33000;CAT.33000
33;0;0;1;33001;CAT.33001
33;0;0;2;33002;CAT.33002
33;0;0;3;33003;CAT.33003
33;0;0;5;33005;CAT.33005
33;0;0;6;33006;CAT.33006
33;0;1;0;33010;CAT.33010
33;0;1;1;33011;CAT.33011
33;0;1;2;33012;CAT.33012
33;0;2;0;33020;CAT.33020
33;0;2;1;33021;CAT.33021
33;0;3;0;33030;CAT.33030
33;0;3;1;33031;CAT.33031
33;1;0;0;33100;CAT.33100
33;1;0;1;33101;CAT.33101
33;1;0;2;33102;CAT.33102
33;1;0;3;33103;CAT.33103
33;1;0;5;33105;CAT.33105
33;1;0;6;33106;CAT.33106
33;1;1;0;33110;CAT.33110
33;1;1;1;33111;CAT.33111
33;1;3;0;33130;CAT.33130
33;1;4;0;33140;CAT.33140
33;2;0;0;33200;CAT.33200
33;2;1;0;33210;CAT.33210
33;2;2;0;33220;CAT.33220
33;2;2;1;33221;CAT.33221
33;2;2;2;33222;CAT.33222
33;2;3;1;33231;CAT.33231
33;2;3;2;33232;CAT.33232
33;2;3;3;33233;CAT.33233
33;2;3;4;33234;CAT.33234
33;2;5;0;33250;CAT.33250
33;2;5;1;33251;CAT.33251
33;2;5;2;33252;CAT.33252
33;2;5;3;33253;CAT.33253
33;2;5;4;33254;CAT.33254
33;2;5;5;33255;CAT.33255
33;2;5;6;33256;CAT.33256
33;2;5;7;33257;CAT.33257
33;2;5;8;33258;CAT.33258
33;2;5;9;33259;CAT.33259
33;2;6;0;33260;CAT.33260
33;2;6;1;33261;CAT.33261
33;2;7;0;33270;CAT.33270
33;2;8;0;33280;CAT.33280
33;2;8;1;33281;CAT.33281
33;2;8;2;33282;CAT.33282
33;2;8;3;33283;CAT.33283
33;2;8;4;33284;CAT.33284
33;2;8;5;33285;CAT.33285
33;2;9;0;33290;CAT.33290
33;2;9;1;33291;CAT.33291
33;2;9;2;33292;CAT.33292
33;3;0;0;33300;CAT.33300
33;3;0;1;33301;CAT.33301
33;3;0;2;33302;CAT.33302
33;3;0;3;33303;CAT.33303
33;3;0;4;33304;CAT.33304
33;3;0;5;33305;CAT.33305
33;3;1;0;33310;CAT.33310
33;3;1;1;33311;CAT.33311
33;3;1;2;33312;CAT.33312
33;3;1;3;33313;CAT.33313
33;3;1;4;33314;CAT.33314
33;3;2;0;33320;CAT.33320
33;3;2;1;33321;CAT.33321
33;3;3;0;33330;CAT.33330
33;3;3;1;33331;CAT.33331
33;3;3;2;33332;CAT.33332
33;3;3;3;33333;CAT.33333
33;3;3;4;33334;CAT.33334
33;3;3;5;33335;CAT.33335
33;3;3;6;33336;CAT.33336
33;3;3;7;33337;CAT.33337
33;3;3;8;33338;CAT.33338
33;3;3;9;33339;CAT.33339
33;3;4;0;33340;CAT.33340
33;3;4;1;33341;CAT.33341
33;3;4;2;33342;CAT.33342
33;3;4;3;33343;CAT.33343
33;3;5;0;33350;CAT.33350
33;3;5;1;33351;CAT.33351
33;3;5;3;33353;CAT.33353
33;3;5;5;33355;CAT.33355
33;3;5;6;33356;CAT.33356
33;3;6;0;33360;CAT.33360
33;3;6;1;33361;CAT.33361
33;3;6;2;33362;CAT.33362
33;3;6;3;33363;CAT.33363
33;3;6;4;33364;CAT.33364
33;3;6;5;33365;CAT.33365
33;3;6;6;33366;CAT.33366
33;3;6;7;33367;CAT.33367
33;3;6;8;33368;CAT.33368
33;4;0;0;33400;CAT.33400
33;4;0;1;33401;CAT.33401
33;4;0;2;33402;CAT.33402
33;4;1;0;33410;CAT.33410
33;4;1;1;33411;CAT.33411
33;4;1;2;33412;CAT.33412
33;4;1;3;33413;CAT.33413
33;4;1;4;33414;CAT.33414
33;4;1;5;33415;CAT.33415
33;4;9;9;33499;CAT.33499
33;5;0;0;33500;CAT.33500
33;5;0;1;33501;CAT.33501
33;5;0;2;33502;CAT.33502
33;5;1;0;33510;CAT.33510
33;5;1;1;33511;CAT.33511
33;5;1;2;33512;CAT.33512
33;5;1;3;33513;CAT.33513
33;5;1;4;33514;CAT.33514
33;5;1;5;33515;CAT.33515
33;5;2;0;33520;CAT.33520
33;5;2;1;33521;CAT.33521
33;5;2;2;33522;CAT.33522
33;5;2;3;33523;CAT.33523
33;5;2;4;33524;CAT.33524
33;5;3;0;33530;CAT.33530
33;5;4;0;33540;CAT.33540
33;5;4;1;33541;CAT.33541
33;5;4;2;33542;CAT.33542
33;6;0;0;33600;CAT.33600
33;6;0;1;33601;CAT.33601
33;6;0;2;33602;CAT.33602
33;6;0;3;33603;CAT.33603
33;6;0;4;33604;CAT.33604
33;6;0;5;33605;CAT.33605
33;6;0;6;33606;CAT.33606
33;6;1;0;33610;CAT.33610
33;6;1;1;33611;CAT.33611
33;6;1;2;33612;CAT.33612
33;6;1;3;33613;CAT.33613
33;6;1;4;33614;CAT.33614
33;6;2;0;33620;CAT.33620
33;6;2;1;33621;CAT.33621
33;6;2;2;33622;CAT.33622
33;6;2;3;33623;CAT.33623
33;6;2;4;33624;CAT.33624
33;6;2;5;33625;CAT.33625
33;6;3;0;33630;CAT.33630
33;6;3;1;33631;CAT.33631
33;6;3;2;33632;CAT.33632
33;6;3;3;33633;CAT.33633
33;6;3;4;33634;CAT.33634
33;6;3;5;33635;CAT.33635
33;6;3;6;33636;CAT.33636
33;6;3;7;33637;CAT.33637
33;6;3;8;33638;CAT.33638
33;6;3;9;33639;CAT.33639
33;6;4;0;33640;CAT.33640
33;6;4;1;33641;CAT.33641
33;6;4;2;33642;CAT.33642
33;6;5;0;33650;CAT.33650
33;6;5;1;33651;CAT.33651
33;6;5;2;33652;CAT.33652
33;6;6;0;33660;CAT.33660
33;6;6;1;33661;CAT.33661
33;6;6;2;33662;CAT.33662
33;6;7;0;33670;CAT.33670
33;6;7;1;33671;CAT.33671
33;6;8;0;33680;CAT.33680
33;6;8;1;33681;CAT.33681
33;6;8;2;33682;CAT.33682
33;6;8;3;33683;CAT.33683
33;6;8;4;33684;CAT.33684
33;6;8;5;33685;CAT.33685
33;6;8;6;33686;CAT.33686
33;6;8;7;33687;CAT.33687
33;6;9;0;33690;CAT.33690
33;6;9;1;33691;CAT.33691
33;6;9;2;33692;CAT.33692
33;7;0;0;33700;CAT.33700
33;7;0;1;33701;CAT.33701
33;7;0;2;33702;CAT.33702
33;7;0;3;33703;CAT.33703
33;7;0;4;33704;CAT.33704
33;7;1;0;33710;CAT.33710
33;7;1;1;33711;CAT.33711
33;7;1;2;33712;CAT.33712
33;7;1;3;33713;CAT.33713
33;7;2;0;33720;CAT.33720
33;7;3;0;33730;CAT.33730
33;7;4;0;33740;CAT.33740
33;7;4;1;33741;CAT.33741
33;7;4;2;33742;CAT.33742
33;7;4;3;33743;CAT.33743
33;7;5;0;33750;CAT.33750
33;7;5;1;33751;CAT.33751
33;7;5;2;33752;CAT.33752
33;7;6;0;33760;CAT.33760
33;7;6;1;33761;CAT.33761
33;7;6;2;33762;CAT.33762
33;7;6;3;33763;CAT.33763
33;7;6;4;33764;CAT.33764
33;7;7;0;33770;CAT.33770
33;7;7;1;33771;CAT.33771
33;7;8;0;33780;CAT.33780
33;7;8;1;33781;CAT.33781
33;7;8;2;33782;CAT.33782
33;7;8;3;33783;CAT.33783
33;7;8;4;33784;CAT.33784
33;8;0;0;33800;CAT.33800
33;8;0;1;33801;CAT.33801
33;8;0;2;33802;CAT.33802
33;8;1;0;33810;CAT.33810
33;8;1;1;33811;CAT.33811
33;8;1;2;33812;CAT.33812
33;8;1;3;33813;CAT.33813
33;8;1;4;33814;CAT.33814
33;8;2;0;33820;CAT.33820
33;8;2;1;33821;CAT.33821
33;8;2;2;33822;CAT.33822
33;8;3;0;33830;CAT.33830
33;8;3;1;33831;CAT.33831
33;8;3;2;33832;CAT.33832
33;8;3;3;33833;CAT.33833
33;8;3;4;33834;CAT.33834
33;8;4;0;33840;CAT.33840
33;8;4;1;33841;CAT.33841
33;8;4;2;33842;CAT.33842
33;8;4;3;33843;CAT.33843
33;8;4;4;33844;CAT.33844
33;9;8;0;33980;CAT.33980
33;9;8;1;33981;CAT.33981
33;9;9;9;33999;CAT.33999
34;0;0;0;34000;CAT.34000
34;0;0;1;34001;CAT.34001
34;0;0;2;34002;CAT.34002
34;0;0;3;34003;CAT.34003
34;0;0;4;34004;CAT.34004
34;0;0;5;34005;CAT.34005
34;0;0;6;34006;CAT.34006
34;0;0;7;34007;CAT.34007
34;0;0;8;34008;CAT.34008
34;0;0;9;34009;CAT.34009
34;0;1;0;34010;CAT.34010
34;0;1;1;34011;CAT.34011
34;0;1;2;34012;CAT.34012
34;0;1;3;34013;CAT.34013
34;0;1;4;34014;CAT.34014
34;0;1;5;34015;CAT.34015
34;0;1;6;34016;CAT.34016
34;0;2;0;34020;CAT.34020
34;0;2;1;34021;CAT.34021
34;0;2;2;34022;CAT.34022
34;0;2;3;34023;CAT.34023
34;0;2;4;34024;CAT.34024
34;0;2;5;34025;CAT.34025
34;1;0;0;34100;CAT.34100
34;1;0;1;34101;CAT.34101
34;1;1;0;34110;CAT.34110
34;1;1;1;34111;CAT.34111
34;1;2;0;34120;CAT.34120
34;1;2;1;34121;CAT.34121
34;1;2;2;34122;CAT.34122
34;1;3;0;34130;CAT.34130
34;1;3;1;34131;CAT.34131
34;1;3;2;34132;CAT.34132
34;1;3;3;34133;CAT.34133
34;1;3;4;34134;CAT.34134
34;1;4;0;34140;CAT.34140
34;1;4;1;34141;CAT.34141
34;1;4;2;34142;CAT.34142
34;1;4;3;34143;CAT.34143
34;1;4;4;34144;CAT.34144
34;2;0;0;34200;CAT.34200
34;2;0;1;34201;CAT.34201
34;2;0;2;34202;CAT.34202
34;2;0;3;34203;CAT.34203
34;2;1;0;34210;CAT.34210
34;2;1;1;34211;CAT.34211
34;2;1;2;34212;CAT.34212
34;2;1;3;34213;CAT.34213
34;2;1;4;34214;CAT.34214
34;2;1;5;34215;CAT.34215
34;2;2;0;34220;CAT.34220
34;2;2;1;34221;CAT.34221
34;2;2;2;34222;CAT.34222
34;2;2;3;34223;CAT.34223
34;2;2;4;34224;CAT.34224
34;2;3;0;34230;CAT.34230
34;2;3;1;34231;CAT.34231
34;3;0;0;34300;CAT.34300
34;3;0;1;34301;CAT.34301
34;3;0;2;34302;CAT.34302
34;4;0;0;34400;CAT.34400
34;4;0;1;34401;CAT.34401
34;4;0;2;34402;CAT.34402
34;4;0;3;34403;CAT.34403
34;4;1;0;34410;CAT.34410
34;4;1;1;34411;CAT.34411
34;4;2;0;34420;CAT.34420
34;4;2;1;34421;CAT.34421
34;4;3;0;34430;CAT.34430
34;4;3;1;34431;CAT.34431
34;4;3;2;34432;CAT.34432
34;4;3;3;34433;CAT.34433
34;4;8;0;34480;CAT.34480
34;4;8;1;34481;CAT.34481
34;4;9;0;34490;CAT.34490
34;4;9;9;34499;CAT.34499
34;5;0;0;34500;CAT.34500
34;5;0;1;34501;CAT.34501
34;5;0;2;34502;CAT.34502
34;5;0;3;34503;CAT.34503
34;5;1;0;34510;CAT.34510
34;5;1;1;34511;CAT.34511
34;5;1;2;34512;CAT.34512
34;5;2;0;34520;CAT.34520
34;5;3;0;34530;CAT.34530
34;5;3;1;34531;CAT.34531
34;5;3;2;34532;CAT.34532
34;5;3;3;34533;CAT.34533
34;5;4;0;34540;CAT.34540
34;5;4;1;34541;CAT.34541
34;5;4;2;34542;CAT.34542
34;5;4;3;34543;CAT.34543
34;5;5;0;34550;CAT.34550
34;5;5;1;34551;CAT.34551
34;5;6;0;34560;CAT.34560
34;5;7;0;34570;CAT.34570
34;5;7;1;34571;CAT.34571
34;5;7;2;34572;CAT.34572
34;5;8;0;34580;CAT.34580
34;5;8;1;34581;CAT.34581
34;6;0;0;34600;CAT.34600
34;6;0;1;34601;CAT.34601
34;6;0;2;34602;CAT.34602
34;6;0;3;34603;CAT.34603
34;6;1;0;34610;CAT.34610
34;6;1;1;34611;CAT.34611
34;6;1;2;34612;CAT.34612
34;6;1;3;34613;CAT.34613
34;6;1;4;34614;CAT.34614
34;7;0;0;34700;CAT.34700
34;7;0;1;34701;CAT.34701
34;7;0;2;34702;CAT.34702
34;7;0;3;34703;CAT.34703
34;7;1;0;34710;CAT.34710
34;7;1;1;34711;CAT.34711
34;7;1;2;34712;CAT.34712
34;7;1;3;34713;CAT.34713
34;7;1;4;34714;CAT.34714
34;7;1;5;34715;CAT.34715
34;7;1;6;34716;CAT.34716
34;8;0;0;34800;CAT.34800
34;8;0;1;34801;CAT.34801
34;8;0;2;34802;CAT.34802
34;8;1;0;34810;CAT.34810
34;8;1;1;34811;CAT.34811
34;8;1;2;34812;CAT.34812
34;8;1;3;34813;CAT.34813
34;8;1;4;34814;CAT.34814
34;8;1;5;34815;CAT.34815
34;8;2;0;34820;CAT.34820
34;8;2;1;34821;CAT.34821
34;8;2;2;34822;CAT.34822
34;8;2;3;34823;CAT.34823
34;8;2;4;34824;CAT.34824
34;8;2;5;34825;CAT.34825
34;8;2;6;34826;CAT.34826
34;8;2;7;34827;CAT.34827
34;8;2;8;34828;CAT.34828
34;8;3;0;34830;CAT.34830
34;8;3;1;34831;CAT.34831
34;8;3;2;34832;CAT.34832
34;8;3;3;34833;CAT.34833
34;8;3;4;34834;CAT.34834
34;8;3;5;34835;CAT.34835
34;8;4;0;34840;CAT.34840
34;8;4;1;34841;CAT.34841
34;8;5;0;34850;CAT.34850
34;8;5;1;34851;CAT.34851
34;8;5;2;34852;CAT.34852
34;8;5;3;34853;CAT.34853
34;8;6;0;34860;CAT.34860
34;8;6;1;34861;CAT.34861
34;8;6;2;34862;CAT.34862
34;8;6;3;34863;CAT.34863
34;8;6;4;34864;CAT.34864
34;8;7;0;34870;CAT.34870
34;8;7;1;34871;CAT.34871
34;8;7;2;34872;CAT.34872
34;8;7;3;34873;CAT.34873
34;8;7;4;34874;CAT.34874
34;8;8;0;34880;CAT.34880
34;8;8;1;34881;CAT.34881
34;8;8;2;34882;CAT.34882
34;8;8;3;34883;CAT.34883
34;9;0;0;34900;CAT.34900
34;9;0;1;34901;CAT.34901
34;9;0;2;34902;CAT.34902
34;9;0;3;34903;CAT.34903
34;9;0;4;34904;CAT.34904
34;9;1;0;34910;CAT.34910
34;9;1;1;34911;CAT.34911
34;9;1;2;34912;CAT.34912
34;9;1;3;34913;CAT.34913
34;9;1;4;34914;CAT.34914
34;9;1;5;34915;CAT.34915
34;9;2;0;34920;CAT.34920
34;9;2;1;34921;CAT.34921
34;9;2;2;34922;CAT.34922
34;9;2;3;34923;CAT.34923
34;9;2;4;34924;CAT.34924
34;9;2;5;34925;CAT.34925
34;9;2;6;34926;CAT.34926
34;9;2;7;34927;CAT.34927
34;9;3;0;34930;CAT.34930
34;9;3;1;34931;CAT.34931
34;9;3;2;34932;CAT.34932
34;9;3;3;34933;CAT.34933
34;9;3;4;34934;CAT.34934
34;9;3;5;34935;CAT.34935
34;9;4;0;34940;CAT.34940
34;9;4;1;34941;CAT.34941
34;9;4;2;34942;CAT.34942
34;9;4;3;34943;CAT.34943
34;9;4;4;34944;CAT.34944
34;9;5;0;34950;CAT.34950
34;9;5;1;34951;CAT.34951
34;9;5;2;34952;CAT.34952
34;9;5;3;34953;CAT.34953
34;9;5;4;34954;CAT.34954
34;9;5;5;34955;CAT.34955
34;9;5;6;34956;CAT.34956
34;9;6;0;34960;CAT.34960
34;9;6;1;34961;CAT.34961
34;9;6;2;34962;CAT.34962
34;9;6;3;34963;CAT.34963
34;9;6;4;34964;CAT.34964
34;9;6;5;34965;CAT.34965
34;9;7;0;34970;CAT.34970
34;9;7;1;34971;CAT.34971
34;9;7;2;34972;CAT.34972
34;9;7;3;34973;CAT.34973
34;9;7;4;34974;CAT.34974
34;9;7;5;34975;CAT.34975
34;9;8;0;34980;CAT.34980
34;9;8;1;34981;CAT.34981
34;9;8;2;34982;CAT.34982
34;9;8;3;34983;CAT.34983
34;9;8;4;34984;CAT.34984
34;9;9;0;34990;CAT.34990
34;9;9;1;34991;CAT.34991
34;9;9;2;34992;CAT.34992
34;9;9;3;34993;CAT.34993
34;9;9;4;34994;CAT.34994
34;9;9;5;34995;CAT.34995
34;9;9;6;34996;CAT.34996
34;9;9;7;34997;CAT.34997
34;9;9;8;34998;CAT.34998
34;9;9;9;34999;CAT.34999
35;0;0;0;35000;CAT.35000
35;0;0;1;35001;CAT.35001
35;0;0;2;35002;CAT.35002
35;0;0;3;35003;CAT.35003
35;0;0;4;35004;CAT.35004
35;0;0;5;35005;CAT.35005
35;0;1;0;35010;CAT.35010
35;0;1;1;35011;CAT.35011
35;0;2;0;35020;CAT.35020
35;0;2;1;35021;CAT.35021
35;0;2;2;35022;CAT.35022
35;0;3;1;35031;CAT.35031
35;0;3;2;35032;CAT.35032
35;0;3;3;35033;CAT.35033
35;0;3;4;35034;CAT.35034
35;0;3;5;35035;CAT.35035
35;0;3;7;35037;CAT.35037
35;0;3;8;35038;CAT.35038
35;0;4;0;35040;CAT.35040
35;0;4;1;35041;CAT.35041
35;0;4;2;35042;CAT.35042
35;0;4;4;35044;CAT.35044
35;0;4;5;35045;CAT.35045
35;0;4;6;35046;CAT.35046
35;0;4;7;35047;CAT.35047
35;0;5;0;35050;CAT.35050
35;0;5;1;35051;CAT.35051
35;0;5;2;35052;CAT.35052
35;0;6;0;35060;CAT.35060
35;0;7;0;35070;CAT.35070
35;0;7;1;35071;CAT.35071
35;0;7;2;35072;CAT.35072
35;0;8;0;35080;CAT.35080
35;0;8;1;35081;CAT.35081
35;0;8;2;35082;CAT.35082
35;0;8;3;35083;CAT.35083
35;0;8;4;35084;CAT.35084
35;0;8;5;35085;CAT.35085
35;0;9;0;35090;CAT.35090
35;0;9;1;35091;CAT.35091
35;1;0;0;35100;CAT.35100
35;1;0;1;35101;CAT.35101
35;1;0;2;35102;CAT.35102
35;1;1;0;35110;CAT.35110
35;1;1;1;35111;CAT.35111
35;1;1;2;35112;CAT.35112
35;1;1;3;35113;CAT.35113
35;1;2;0;35120;CAT.35120
35;1;2;1;35121;CAT.35121
35;1;3;0;35130;CAT.35130
35;1;3;2;35132;CAT.35132
35;1;4;0;35140;CAT.35140
35;1;4;1;35141;CAT.35141
35;1;4;2;35142;CAT.35142
35;1;5;1;35151;CAT.35151
35;1;5;2;35152;CAT.35152
35;1;5;3;35153;CAT.35153
35;1;5;4;35154;CAT.35154
35;1;6;0;35160;CAT.35160
35;2;0;0;35200;CAT.35200
35;2;0;1;35201;CAT.35201
35;2;0;2;35202;CAT.35202
35;2;1;0;35210;CAT.35210
35;2;1;2;35212;CAT.35212
35;2;2;1;35221;CAT.35221
35;2;3;1;35231;CAT.35231
35;3;0;0;35300;CAT.35300
35;3;0;1;35301;CAT.35301
35;3;0;3;35303;CAT.35303
35;3;0;4;35304;CAT.35304
35;3;1;0;35310;CAT.35310
35;3;1;1;35311;CAT.35311
35;3;1;2;35312;CAT.35312
35;3;1;3;35313;CAT.35313
35;3;1;4;35314;CAT.35314
35;3;2;0;35320;CAT.35320
35;3;2;1;35321;CAT.35321
35;4;0;0;35400;CAT.35400
35;4;0;1;35401;CAT.35401
35;4;0;2;35402;CAT.35402
35;4;0;3;35403;CAT.35403
35;4;0;4;35404;CAT.35404
35;4;0;5;35405;CAT.35405
35;4;0;6;35406;CAT.35406
35;4;0;7;35407;CAT.35407
35;4;1;0;35410;CAT.35410
35;4;1;1;35411;CAT.35411
35;4;1;3;35413;CAT.35413
35;4;1;4;35414;CAT.35414
35;4;2;0;35420;CAT.35420
35;4;2;1;35421;CAT.35421
35;4;2;2;35422;CAT.35422
35;4;2;3;35423;CAT.35423
35;4;2;4;35424;CAT.35424
35;4;2;5;35425;CAT.35425
35;4;2;6;35426;CAT.35426
35;4;2;7;35427;CAT.35427
35;4;9;9;35499;CAT.35499
35;5;0;0;35500;CAT.35500
35;5;1;0;35510;CAT.35510
35;5;1;1;35511;CAT.35511
35;5;1;2;35512;CAT.35512
35;5;2;0;35520;CAT.35520
35;6;0;0;35600;CAT.35600
35;6;0;1;35601;CAT.35601
35;6;0;2;35602;CAT.35602
35;6;0;3;35603;CAT.35603
35;6;0;4;35604;CAT.35604
35;6;0;5;35605;CAT.35605
35;6;2;0;35620;CAT.35620
35;6;3;0;35630;CAT.35630
35;6;3;2;35632;CAT.35632
35;6;3;3;35633;CAT.35633
35;6;3;4;35634;CAT.35634
35;6;3;5;35635;CAT.35635
35;6;3;6;35636;CAT.35636
35;6;3;7;35637;CAT.35637
35;6;4;0;35640;CAT.35640
35;6;4;1;35641;CAT.35641
35;7;0;0;35700;CAT.35700
35;7;0;1;35701;CAT.35701
35;7;0;2;35702;CAT.35702
35;7;1;0;35710;CAT.35710
35;7;1;1;35711;CAT.35711
35;7;2;0;35720;CAT.35720
35;7;2;1;35721;CAT.35721
35;7;2;3;35723;CAT.35723
35;7;2;4;35724;CAT.35724
35;7;2;5;35725;CAT.35725
35;7;3;0;35730;CAT.35730
35;7;3;1;35731;CAT.35731
35;7;3;2;35732;CAT.35732
35;7;4;0;35740;CAT.35740
35;7;4;1;35741;CAT.35741
35;7;5;0;35750;CAT.35750
35;7;7;0;35770;CAT.35770
35;7;7;1;35771;CAT.35771
35;7;7;2;35772;CAT.35772
35;7;7;3;35773;CAT.35773
35;7;7;4;35774;CAT.35774
35;7;8;0;35780;CAT.35780
35;7;9;0;35790;CAT.35790
35;7;9;1;35791;CAT.35791
35;7;9;2;35792;CAT.35792
35;7;9;3;35793;CAT.35793
35;8;9;0;35890;CAT.35890
35;8;9;1;35891;CAT.35891
35;9;0;0;35900;CAT.35900
35;9;9;9;35999;CAT.35999
